source_path,start_frame,end_frame,new_name
./pose_data/MPI_HDM05/tr/HDM_tr_03-02_04_120_poses.npy,20,220,006428.npy
./pose_data/KIT/675/walk_with_table_right03_poses.npy,0,150,006429.npy
./pose_data/BioMotionLab_NTroje/rub081/0017_lifting_light1_poses.npy,0,131,006430.npy
./pose_data/CMU/30/30_18_poses.npy,0,200,006431.npy
./pose_data/BMLmovi/Subject_83_F_MoSh/Subject_83_F_21_poses.npy,0,77,006432.npy
./pose_data/CMU/143/143_36_poses.npy,9,209,006433.npy
./pose_data/KIT/572/tennis_smash_right04_poses.npy,0,155,006434.npy
./pose_data/humanact12/humanact12/P02G02R03F1675T1867A0901.npy,0,-1,006435.npy
./pose_data/Eyes_Japan_Dataset/hamada/throw_toss-14-pass to right heavy-hamada_poses.npy,263,420,006436.npy
./pose_data/KIT/425/walking_slow04_poses.npy,0,123,006437.npy
./pose_data/CMU/127/127_10_poses.npy,0,28,006438.npy
./pose_data/KIT/1229/hand_to_mouth_with_help_01_poses.npy,0,97,006439.npy
./pose_data/CMU/138/138_23_poses.npy,0,77,006440.npy
./pose_data/CMU/132/132_48_poses.npy,24,224,006441.npy
./pose_data/CMU/137/137_37_poses.npy,454,654,006442.npy
./pose_data/KIT/675/double_pour_and_mixing03_poses.npy,17,217,006443.npy
./pose_data/KIT/348/turn_right04_poses.npy,0,134,006444.npy
./pose_data/MPI_HDM05/dg/HDM_dg_06-02_01_120_poses.npy,226,426,006445.npy
./pose_data/humanact12/humanact12/P07G01R02F0234T0276A0605.npy,0,-1,006446.npy
./pose_data/KIT/10/RightTurn04_poses.npy,0,105,006447.npy
./pose_data/KIT/912/912_3_02_poses.npy,135,335,006448.npy
./pose_data/Eyes_Japan_Dataset/ichige/soccer-06-pass outside-ichige_poses.npy,145,345,006449.npy
./pose_data/Eyes_Japan_Dataset/shiono/gesture_etc-26-hit mosquito-shiono_poses.npy,205,405,006450.npy
./pose_data/KIT/3/Experiment3b_04_poses.npy,12,212,006451.npy
./pose_data/BMLmovi/Subject_83_F_MoSh/Subject_83_F_11_poses.npy,0,125,006452.npy
./pose_data/KIT/969/Trial_92_poses.npy,27,227,006453.npy
./pose_data/KIT/424/step_stones01_poses.npy,120,284,006454.npy
./pose_data/KIT/1747/displace_from_left_to_right_46_poses.npy,0,100,006455.npy
./pose_data/CMU/07/07_04_poses.npy,0,75,006456.npy
./pose_data/BioMotionLab_NTroje/rub084/0021_catching_and_throwing_poses.npy,9,209,006457.npy
./pose_data/Eyes_Japan_Dataset/shiono/gesture_etc-03-set 3-shiono_poses.npy,21,221,006458.npy
./pose_data/humanact12/humanact12/P02G03R01F0701T0723A1103.npy,0,-1,006459.npy
./pose_data/MPI_HDM05/bk/HDM_bk_03-03_01_120_poses.npy,180,380,006460.npy
./pose_data/CMU/122/122_04_poses.npy,0,78,006461.npy
./pose_data/KIT/3/walking_slow10_poses.npy,0,121,006462.npy
./pose_data/CMU/79/79_48_poses.npy,164,364,006463.npy
./pose_data/KIT/1346/Experiment3_subject1346_wash_leg_position_bigcircles_02_poses.npy,112,312,006464.npy
./pose_data/Transitions_mocap/mazen_c3d/run_longjump_poses.npy,21,215,006465.npy
./pose_data/KIT/421/push_recovery_stand_front01_poses.npy,0,71,006466.npy
./pose_data/humanact12/humanact12/P10G01R04F1046T1105A0103.npy,0,-1,006467.npy
./pose_data/KIT/572/punch_right05_poses.npy,0,134,006468.npy
./pose_data/Eyes_Japan_Dataset/aita/sitdown_standup-16-reseat-aita_poses.npy,157,357,006469.npy
./pose_data/EKUT/300/PushStandStraight_10_poses.npy,0,105,006470.npy
./pose_data/CMU/141/141_06_poses.npy,17,217,006471.npy
./pose_data/CMU/36/36_10_poses.npy,492,639,006472.npy
./pose_data/CMU/111/111_35_poses.npy,6,206,006473.npy
./pose_data/Transitions_mocap/mazen_c3d/crawl_jumpingtwist360_poses.npy,0,153,006474.npy
./pose_data/MPI_HDM05/dg/HDM_dg_01-04_02_120_poses.npy,219,419,006475.npy
./pose_data/KIT/883/wipe_arm_dabbing04_poses.npy,0,170,006476.npy
./pose_data/KIT/551/cup01_poses.npy,10,202,006477.npy
./pose_data/BMLmovi/Subject_53_F_MoSh/Subject_53_F_1_poses.npy,0,195,006478.npy
./pose_data/BMLmovi/Subject_77_F_MoSh/Subject_77_F_17_poses.npy,0,91,006479.npy
./pose_data/CMU/132/132_17_poses.npy,0,45,006480.npy
./pose_data/KIT/10/WalkInClockwiseCircle03_poses.npy,0,133,006481.npy
./pose_data/KIT/952/wipe_back_smallcircle03_poses.npy,22,204,006482.npy
./pose_data/KIT/183/walking_run06_poses.npy,0,74,006483.npy
./pose_data/CMU/111/111_07_poses.npy,14,214,006484.npy
./pose_data/BioMotionLab_NTroje/rub088/0013_knocking1_poses.npy,0,82,006485.npy
./pose_data/Transitions_mocap/mazen_c3d/devishdance_longjump_poses.npy,0,155,006486.npy
./pose_data/Eyes_Japan_Dataset/aita/throw_toss-11-disc-aita_poses.npy,14,214,006487.npy
./pose_data/CMU/20_21_Justin1/20_12_poses.npy,0,41,006488.npy
./pose_data/Eyes_Japan_Dataset/hamada/walk-13-baggage on the shoulder-hamada_poses.npy,124,324,006489.npy
./pose_data/BioMotionLab_NTroje/rub086/0015_sitting2_poses.npy,0,122,006490.npy
./pose_data/ACCAD/Male2MartialArtsKicks_c3d/G3 - Sidekick leading right_poses.npy,0,40,006491.npy
./pose_data/Eyes_Japan_Dataset/kaiwa/walk-26-exhausted-kaiwa_poses.npy,124,324,006492.npy
./pose_data/humanact12/humanact12/P03G03R04F1090T1134A1201.npy,0,-1,006493.npy
./pose_data/KIT/3/inspect_shoe_sole08_poses.npy,0,173,006494.npy
./pose_data/humanact12/humanact12/P09G01R03F1176T1251A0605.npy,0,-1,006495.npy
./pose_data/BMLmovi/Subject_39_F_MoSh/Subject_39_F_16_poses.npy,13,213,006496.npy
./pose_data/CMU/83/83_48_poses.npy,0,75,006497.npy
./pose_data/KIT/675/dry_left_arm_04_poses.npy,118,318,006498.npy
./pose_data/CMU/64/64_23_poses.npy,0,87,006499.npy
./pose_data/MPI_HDM05/dg/HDM_dg_01-02_01_120_poses.npy,104,304,006500.npy
./pose_data/KIT/3/jump_left03_poses.npy,0,76,006501.npy
./pose_data/BioMotionLab_NTroje/rub065/0031_rom_poses.npy,920,1120,006502.npy
./pose_data/KIT/442/PizzaDelivery01_poses.npy,6,206,006503.npy
./pose_data/BioMotionLab_NTroje/rub093/0023_throwing_hard2_poses.npy,0,65,006504.npy
./pose_data/MPI_HDM05/dg/HDM_dg_03-03_03_120_poses.npy,27,227,006505.npy
./pose_data/CMU/62/62_17_poses.npy,10,210,006506.npy
./pose_data/KIT/167/parkour05_poses.npy,0,178,006507.npy
./pose_data/CMU/79/79_40_poses.npy,20,220,006508.npy
./pose_data/KIT/1346/Experiment3_subject1346_random_01_poses.npy,24,224,006509.npy
./pose_data/KIT/572/wave_both07_poses.npy,0,182,006510.npy
./pose_data/Eyes_Japan_Dataset/kaiwa/pose-15-look down-kaiwa_poses.npy,20,220,006511.npy
./pose_data/Eyes_Japan_Dataset/takiguchi/jump-08-rope backward-takiguchi_poses.npy,244,434,006512.npy
./pose_data/KIT/6/RightTurn02_1_poses.npy,0,101,006513.npy
./pose_data/Eyes_Japan_Dataset/hamada/pose-06-hangon-hamada_poses.npy,232,416,006514.npy
./pose_data/SSM_synced/20160330_03333/shake_hips_poses.npy,21,221,006515.npy
./pose_data/KIT/675/dry_right_arm_010_poses.npy,5,205,006516.npy
./pose_data/KIT/3/step_stones01_poses.npy,0,189,006517.npy
./pose_data/CMU/142/142_18_poses.npy,674,817,006518.npy
./pose_data/CMU/29/29_18_poses.npy,542,742,006519.npy
./pose_data/BMLmovi/Subject_65_F_MoSh/Subject_65_F_11_poses.npy,0,85,006520.npy
./pose_data/CMU/29/29_25_poses.npy,309,509,006521.npy
./pose_data/BMLmovi/Subject_1_F_MoSh/Subject_1_F_20_poses.npy,0,79,006522.npy
./pose_data/humanact12/humanact12/P10G01R01F0573T0751A0301.npy,0,-1,006523.npy
./pose_data/Eyes_Japan_Dataset/shiono/walk-02-drank-shiono_poses.npy,14,214,006524.npy
./pose_data/humanact12/humanact12/P10G03R01F0614T0632A1102.npy,0,-1,006525.npy
./pose_data/humanact12/humanact12/P11G01R01F0127T0170A0105.npy,0,-1,006526.npy
./pose_data/KIT/572/jump_back01_poses.npy,0,91,006527.npy
./pose_data/BMLmovi/Subject_89_F_MoSh/Subject_89_F_1_poses.npy,150,350,006528.npy
./pose_data/KIT/3/walking_medium07_poses.npy,0,120,006529.npy
./pose_data/KIT/675/walk_slow_with_handrail_table_beam_left10_poses.npy,84,284,006530.npy
./pose_data/KIT/513/slope_up02_poses.npy,0,159,006531.npy
./pose_data/KIT/3/Drinking10_poses.npy,0,186,006532.npy
./pose_data/KIT/576/MarcusS_AdrianM12_poses.npy,22,222,006533.npy
./pose_data/KIT/1721/RecoveryStepping_80_0_01_poses.npy,0,100,006534.npy
./pose_data/BMLmovi/Subject_34_F_MoSh/Subject_34_F_1_poses.npy,0,69,006535.npy
./pose_data/KIT/3/step_over_gap01_poses.npy,0,123,006536.npy
./pose_data/BMLmovi/Subject_14_F_MoSh/Subject_14_F_14_poses.npy,0,90,006537.npy
./pose_data/humanact12/humanact12/P10G03R03F1584T1620A1101.npy,0,-1,006538.npy
./pose_data/KIT/3/Experiment3b_back_01_poses.npy,1100,1300,006539.npy
./pose_data/humanact12/humanact12/P02G02R02F1630T1783A0901.npy,0,-1,006540.npy
./pose_data/KIT/1721/RecoveryStepping_30_60_03_poses.npy,0,70,006541.npy
./pose_data/MPI_HDM05/mm/HDM_mm_01-01_03_120_poses.npy,272,472,006542.npy
./pose_data/KIT/572/tennis_smash_right03_poses.npy,0,140,006543.npy
./pose_data/humanact12/humanact12/P06G02R01F1330T1470A0801.npy,0,-1,006544.npy
./pose_data/Eyes_Japan_Dataset/hamada/walk-06-catwalk-hamada_poses.npy,13,213,006545.npy
./pose_data/KIT/8/WalkInCounterClockwiseCircle05_poses.npy,0,160,006546.npy
./pose_data/BMLmovi/Subject_13_F_MoSh/Subject_13_F_20_poses.npy,0,82,006547.npy
./pose_data/Eyes_Japan_Dataset/ichige/pose-12-body building-ichige_poses.npy,3,203,006548.npy
./pose_data/KIT/378/push_recovery_front01_poses.npy,0,181,006549.npy
./pose_data/BMLmovi/Subject_14_F_MoSh/Subject_14_F_11_poses.npy,0,176,006550.npy
./pose_data/KIT/359/turn_left04_poses.npy,0,101,006551.npy
./pose_data/Eyes_Japan_Dataset/shiono/jump-09-rope cross-shiono_poses.npy,185,385,006552.npy
./pose_data/MPI_HDM05/dg/HDM_dg_01-03_03_120_poses.npy,301,498,006553.npy
./pose_data/Eyes_Japan_Dataset/kaiwa/gesture_etc-35-west side-kaiwa_poses.npy,246,420,006554.npy
./pose_data/KIT/11/RightTurn01_poses.npy,0,79,006555.npy
./pose_data/humanact12/humanact12/P01G03R03F0113T0148A1101.npy,0,-1,006556.npy
./pose_data/KIT/425/downstairs_11_poses.npy,0,111,006557.npy
./pose_data/HumanEva/S1/Box_3_poses.npy,21,221,006558.npy
./pose_data/ACCAD/Female1General_c3d/A2 - Sway t2_poses.npy,94,294,006559.npy
./pose_data/CMU/143/143_04_poses.npy,10,210,006560.npy
./pose_data/KIT/3/seesaw03_poses.npy,0,129,006561.npy
./pose_data/BMLmovi/Subject_86_F_MoSh/Subject_86_F_12_poses.npy,0,170,006562.npy
./pose_data/KIT/291/push_recovery_back01_poses.npy,0,116,006563.npy
./pose_data/EKUT/125/SOFT2_poses.npy,0,187,006564.npy
./pose_data/KIT/1717/displace_from_left_to_right_15_poses.npy,0,100,006565.npy
./pose_data/humanact12/humanact12/P02G03R02F0768T0882A1101.npy,0,-1,006566.npy
./pose_data/BMLmovi/Subject_65_F_MoSh/Subject_65_F_10_poses.npy,0,127,006567.npy
./pose_data/KIT/572/wipe_circular_left12_poses.npy,0,154,006568.npy
./pose_data/BMLmovi/Subject_21_F_MoSh/Subject_21_F_10_poses.npy,0,76,006569.npy
./pose_data/HumanEva/S2/Static_poses.npy,0,60,006570.npy
./pose_data/BMLmovi/Subject_46_F_MoSh/Subject_46_F_3_poses.npy,0,75,006571.npy
./pose_data/CMU/125/125_06_poses.npy,614,814,006572.npy
./pose_data/CMU/36/36_02_poses.npy,544,713,006573.npy
./pose_data/CMU/133/133_24_poses.npy,0,158,006574.npy
./pose_data/Eyes_Japan_Dataset/shiono/throw_toss-19-pass to front light-shiono_poses.npy,118,318,006575.npy
./pose_data/MPI_mosh/50022/simple_crouch_poses.npy,0,189,006576.npy
./pose_data/KIT/3/stomp_left05_poses.npy,0,91,006577.npy
./pose_data/MPI_HDM05/dg/HDM_dg_06-01_01_120_poses.npy,105,305,006578.npy
./pose_data/CMU/31/31_19_poses.npy,183,383,006579.npy
./pose_data/humanact12/humanact12/P05G02R03F1349T1386A0901.npy,0,-1,006580.npy
./pose_data/EKUT/300/PushStandClosed_05_poses.npy,0,95,006581.npy
./pose_data/BMLmovi/Subject_87_F_MoSh/Subject_87_F_19_poses.npy,0,69,006582.npy
./pose_data/KIT/442/HighFive01_poses.npy,0,163,006583.npy
./pose_data/ACCAD/Male2MartialArtsPunches_c3d/E2 -  Jab right_poses.npy,0,57,006584.npy
./pose_data/CMU/36/36_19_poses.npy,498,698,006585.npy
./pose_data/MPI_mosh/00008/stretches_poses.npy,87,287,006586.npy
./pose_data/KIT/205/turn_left04_poses.npy,0,104,006587.npy
./pose_data/KIT/3/kneel_up_with_left_hand04_poses.npy,0,73,006588.npy
./pose_data/BMLmovi/Subject_33_F_MoSh/Subject_33_F_8_poses.npy,0,72,006589.npy
./pose_data/CMU/122/122_06_poses.npy,0,67,006590.npy
./pose_data/Eyes_Japan_Dataset/yamaoka/tennis-16-second service-yamaoka_poses.npy,20,220,006591.npy
./pose_data/KIT/675/walk_with_handrail_left02_poses.npy,0,108,006592.npy
./pose_data/KIT/425/bend_right03_poses.npy,0,117,006593.npy
./pose_data/CMU/35/35_07_poses.npy,0,60,006594.npy
./pose_data/CMU/32/32_12_poses.npy,27,227,006595.npy
./pose_data/KIT/8/RightTurn10_poses.npy,0,103,006596.npy
./pose_data/KIT/572/wave_right15_poses.npy,0,198,006597.npy
./pose_data/BMLmovi/Subject_19_F_MoSh/Subject_19_F_16_poses.npy,0,71,006598.npy
./pose_data/KIT/1717/displace_from_left_to_right_05_poses.npy,0,99,006599.npy
./pose_data/Eyes_Japan_Dataset/aita/accident-13-damage back-aita_poses.npy,111,311,006600.npy
./pose_data/CMU/79/79_71_poses.npy,179,360,006601.npy
./pose_data/KIT/675/walk_with_handrail_table_beam_left04_poses.npy,0,116,006602.npy
./pose_data/CMU/108/108_03_poses.npy,1,201,006603.npy
./pose_data/CMU/56/56_08_poses.npy,28,228,006604.npy
./pose_data/BMLmovi/Subject_20_F_MoSh/Subject_20_F_19_poses.npy,0,196,006605.npy
./pose_data/EKUT/234/MTR04_poses.npy,0,120,006606.npy
./pose_data/CMU/27/27_08_poses.npy,26,226,006607.npy
./pose_data/HumanEva/S2/Jog_1_poses.npy,14,214,006608.npy
./pose_data/KIT/9/WalkingStraightForwards10_poses.npy,0,101,006609.npy
./pose_data/KIT/572/stomp_left01_poses.npy,0,96,006610.npy
./pose_data/ACCAD/Female1Walking_c3d/B17 - walk to hop to walk1_poses.npy,0,126,006611.npy
./pose_data/ACCAD/Female1Gestures_c3d/D5 - Random Stuff 2_poses.npy,22,222,006612.npy
./pose_data/BMLhandball/S08_Novice/Trial_upper_right_014_poses.npy,0,153,006613.npy
./pose_data/KIT/1226/Trial_28_poses.npy,0,150,006614.npy
./pose_data/EKUT/265/SLPD301_poses.npy,0,63,006615.npy
./pose_data/DFaust_67/50027/50027_shake_arms_poses.npy,0,78,006616.npy
./pose_data/CMU/105/105_24_poses.npy,134,334,006617.npy
./pose_data/KIT/9/WalkInCounterClockwiseCircle10_poses.npy,0,164,006618.npy
./pose_data/BMLmovi/Subject_50_F_MoSh/Subject_50_F_18_poses.npy,18,217,006619.npy
./pose_data/KIT/675/walk_with_handrail_beam_left06_poses.npy,0,100,006620.npy
./pose_data/MPI_HDM05/tr/HDM_tr_03-05_02_120_poses.npy,411,611,006621.npy
./pose_data/KIT/969/Trial_63_poses.npy,0,173,006622.npy
./pose_data/BMLmovi/Subject_75_F_MoSh/Subject_75_F_9_poses.npy,0,117,006623.npy
./pose_data/CMU/39/39_02_poses.npy,0,67,006624.npy
./pose_data/DFaust_67/50027/50027_light_hopping_loose_poses.npy,0,69,006625.npy
./pose_data/humanact12/humanact12/P05G03R04F0988T1023A1103.npy,0,-1,006626.npy
./pose_data/KIT/167/upstairs10_poses.npy,0,119,006627.npy
./pose_data/KIT/1717/displace_tilt_side_15_poses.npy,6,200,006628.npy
./pose_data/KIT/423/downstairs04_poses.npy,0,120,006629.npy
./pose_data/KIT/424/walking_slow01_poses.npy,0,172,006630.npy
./pose_data/KIT/1717/displace_from_left_to_right_39_poses.npy,0,83,006631.npy
./pose_data/BMLmovi/Subject_65_F_MoSh/Subject_65_F_21_poses.npy,14,214,006632.npy
./pose_data/KIT/3/lean_on_table17_poses.npy,0,165,006633.npy
./pose_data/KIT/359/walking_slow03_poses.npy,0,126,006634.npy
./pose_data/BMLmovi/Subject_51_F_MoSh/Subject_51_F_10_poses.npy,0,181,006635.npy
./pose_data/BMLmovi/Subject_22_F_MoSh/Subject_22_F_11_poses.npy,0,71,006636.npy
./pose_data/humanact12/humanact12/P11G01R03F0971T1038A0501.npy,0,-1,006637.npy
./pose_data/CMU/18_19_rory/18_03_poses.npy,0,99,006638.npy
./pose_data/Eyes_Japan_Dataset/kaiwa/accident-03-damage head-kaiwa_poses.npy,184,384,006639.npy
./pose_data/Eyes_Japan_Dataset/takiguchi/throw_toss-06-both hands under light-takiguchi_poses.npy,298,436,006640.npy
./pose_data/ACCAD/Female1General_c3d/A3 - Swing_poses.npy,19,219,006641.npy
./pose_data/KIT/675/walk_slow_with_handrail_table_beam_left03_poses.npy,153,287,006642.npy
./pose_data/KIT/572/wave_both15_poses.npy,16,202,006643.npy
./pose_data/CMU/35/35_24_poses.npy,0,25,006644.npy
./pose_data/Eyes_Japan_Dataset/hamada/gesture_etc-50-syuriken-hamada_poses.npy,21,221,006645.npy
./pose_data/BMLmovi/Subject_85_F_MoSh/Subject_85_F_19_poses.npy,0,141,006646.npy
./pose_data/CMU/62/62_13_poses.npy,101,301,006647.npy
./pose_data/KIT/912/912_3_15_poses.npy,19,219,006648.npy
./pose_data/BMLmovi/Subject_2_F_MoSh/Subject_2_F_9_poses.npy,0,47,006649.npy
./pose_data/CMU/91/91_50_poses.npy,0,111,006650.npy
./pose_data/KIT/424/walking_slow09_poses.npy,0,170,006651.npy
./pose_data/MPI_HDM05/bk/HDM_bk_03-05_02_120_poses.npy,119,319,006652.npy
./pose_data/CMU/111/111_34_poses.npy,6,206,006653.npy
./pose_data/BMLmovi/Subject_2_F_MoSh/Subject_2_F_11_poses.npy,0,103,006654.npy
./pose_data/EKUT/125/WSDB1_poses.npy,0,180,006655.npy
./pose_data/Eyes_Japan_Dataset/aita/sitdown_standup-15-move chair-aita_poses.npy,21,221,006656.npy
./pose_data/KIT/3/wave_right07_poses.npy,0,90,006657.npy
./pose_data/KIT/11/WalkingStraightBackwards07_1_poses.npy,0,102,006658.npy
./pose_data/Eyes_Japan_Dataset/hamada/throw_toss-02-side-hamada_poses.npy,234,420,006659.npy
./pose_data/EKUT/234/WSUF03_poses.npy,0,124,006660.npy
./pose_data/Eyes_Japan_Dataset/kanno/accident-06-damage left leg-kanno_poses.npy,15,215,006661.npy
./pose_data/SFU/0007/0007_Crawling001_poses.npy,28,228,006662.npy
./pose_data/KIT/513/Push_Front_Soft03_poses.npy,0,95,006663.npy
./pose_data/KIT/675/wash_right_arm_01_poses.npy,480,680,006664.npy
./pose_data/BioMotionLab_NTroje/rub098/0015_sitting1_poses.npy,0,188,006665.npy
./pose_data/ACCAD/MartialArtsWalksTurns_c3d/E9 - side step left_poses.npy,0,46,006666.npy
./pose_data/MPI_HDM05/bk/HDM_bk_05-03_03_120_poses.npy,216,416,006667.npy
./pose_data/KIT/348/walking_fast04_poses.npy,0,87,006668.npy
./pose_data/KIT/424/walking_fast10_poses.npy,0,87,006669.npy
./pose_data/KIT/3/crawl03_poses.npy,0,132,006670.npy
./pose_data/BMLmovi/Subject_79_F_MoSh/Subject_79_F_9_poses.npy,0,83,006671.npy
./pose_data/KIT/441/synchron05_poses.npy,2,202,006672.npy
./pose_data/SFU/0008/0008_Skipping001_poses.npy,108,308,006673.npy
./pose_data/BioMotionLab_NTroje/rub021/0016_sitting2_poses.npy,89,289,006674.npy
./pose_data/Eyes_Japan_Dataset/ichige/walk-07-moonwalk-ichige_poses.npy,9,209,006675.npy
./pose_data/KIT/1226/Trial_02_poses.npy,1133,1333,006676.npy
./pose_data/Eyes_Japan_Dataset/aita/gesture_etc-41-mosh-aita_poses.npy,3,203,006677.npy
./pose_data/BMLmovi/Subject_86_F_MoSh/Subject_86_F_3_poses.npy,19,207,006678.npy
./pose_data/BMLhandball/S05_Novice/Trial_upper_right_left_145_poses.npy,0,131,006679.npy
./pose_data/CMU/133/133_19_poses.npy,0,139,006680.npy
./pose_data/BioMotionLab_NTroje/rub045/0023_throwing_hard1_poses.npy,0,79,006681.npy
./pose_data/KIT/6/WalkInCounterClockwiseCircle03_1_poses.npy,0,146,006682.npy
./pose_data/KIT/441/PizzaDelivery05_poses.npy,22,222,006683.npy
./pose_data/KIT/551/cup_in_bowl01_poses.npy,0,181,006684.npy
./pose_data/CMU/79/79_14_poses.npy,1,201,006685.npy
./pose_data/MPI_HDM05/bk/HDM_bk_03-02_03_120_poses.npy,155,355,006686.npy
./pose_data/KIT/572/tennis_smash_left03_poses.npy,0,173,006687.npy
./pose_data/Eyes_Japan_Dataset/aita/walk-02-drank-aita_poses.npy,209,409,006688.npy
./pose_data/BioMotionLab_NTroje/rub101/0005_normal_walk2_poses.npy,0,60,006689.npy
./pose_data/humanact12/humanact12/P12G02R04F0315T0444A1001.npy,0,-1,006690.npy
./pose_data/CMU/144/144_07_poses.npy,20,220,006691.npy
./pose_data/BMLmovi/Subject_37_F_MoSh/Subject_37_F_1_poses.npy,0,166,006692.npy
./pose_data/MPI_HDM05/mm/HDM_mm_03-03_01_120_poses.npy,285,485,006693.npy
./pose_data/CMU/13/13_33_poses.npy,28,228,006694.npy
./pose_data/KIT/421/push_recovery_right06_poses.npy,0,111,006695.npy
./pose_data/KIT/359/walking_slow05_poses.npy,0,131,006696.npy
./pose_data/CMU/125/125_06_poses.npy,247,447,006697.npy
./pose_data/EKUT/234/SLP101_poses.npy,0,74,006698.npy
./pose_data/KIT/1721/RecoveryStepping_50_150_04_poses.npy,0,111,006699.npy
./pose_data/KIT/3/turn_left05_poses.npy,0,110,006700.npy
./pose_data/KIT/7/RightTurn01_poses.npy,0,110,006701.npy
./pose_data/KIT/4/WalkingStraightBackwards07_poses.npy,0,108,006702.npy
./pose_data/humanact12/humanact12/P12G03R01F0272T0291A1103.npy,0,-1,006703.npy
./pose_data/SFU/0018/0018_Moonwalk001_poses.npy,155,310,006704.npy
./pose_data/KIT/3/slope_up06_poses.npy,0,122,006705.npy
./pose_data/KIT/572/tennis_forehand_left02_poses.npy,0,125,006706.npy
./pose_data/BMLmovi/Subject_55_F_MoSh/Subject_55_F_4_poses.npy,0,73,006707.npy
./pose_data/humanact12/humanact12/P08G02R02F0766T1014A1001.npy,0,-1,006708.npy
./pose_data/CMU/79/79_23_poses.npy,24,224,006709.npy
./pose_data/MPI_Limits/03099/lar3_poses.npy,450,650,006710.npy
./pose_data/MPI_HDM05/tr/HDM_tr_05-03_02_120_poses.npy,1,201,006711.npy
./pose_data/ACCAD/MartialArtsWalksTurns_c3d/E16 - block right middle_poses.npy,0,50,006712.npy
./pose_data/KIT/965/Experiment3a_03_poses.npy,1204,1386,006713.npy
./pose_data/KIT/183/walking_slow02_poses.npy,0,147,006714.npy
./pose_data/CMU/80/80_59_poses.npy,6,206,006715.npy
./pose_data/BMLmovi/Subject_84_F_MoSh/Subject_84_F_7_poses.npy,0,52,006716.npy
./pose_data/CMU/41/41_02_poses.npy,387,587,006717.npy
./pose_data/ACCAD/Male2MartialArtsStances_c3d/D1 - stand to ready_poses.npy,0,59,006718.npy
./pose_data/CMU/02/02_07_poses.npy,14,214,006719.npy
./pose_data/CMU/15/15_07_poses.npy,204,404,006720.npy
./pose_data/MPI_HDM05/tr/HDM_tr_05-03_01_120_poses.npy,8,208,006721.npy
./pose_data/CMU/02/02_05_poses.npy,2,202,006722.npy
./pose_data/humanact12/humanact12/P09G01R02F1784T1888A0401.npy,0,-1,006723.npy
./pose_data/Eyes_Japan_Dataset/shiono/walk-09-handbag-shiono_poses.npy,251,387,006724.npy
./pose_data/CMU/60/60_15_poses.npy,235,435,006725.npy
./pose_data/KIT/317/bend_left02_poses.npy,0,60,006726.npy
./pose_data/CMU/75/75_20_poses.npy,0,166,006727.npy
./pose_data/CMU/106/106_01_poses.npy,0,25,006728.npy
./pose_data/CMU/80/80_60_poses.npy,4,204,006729.npy
./pose_data/CMU/115/115_07_poses.npy,0,139,006730.npy
./pose_data/CMU/35/35_04_poses.npy,0,73,006731.npy
./pose_data/EKUT/300/PushStandOpen_05_poses.npy,0,119,006732.npy
./pose_data/Eyes_Japan_Dataset/frederic/walk-06-catwalk-frederic_poses.npy,0,102,006733.npy
./pose_data/EKUT/300/PushStandOpen_08_poses.npy,0,92,006734.npy
./pose_data/Eyes_Japan_Dataset/aita/gesture_etc-10-snip nail-aita_poses.npy,85,285,006735.npy
./pose_data/KIT/291/push_recovery_stand_back09_poses.npy,0,131,006736.npy
./pose_data/KIT/3/parkour03_poses.npy,136,281,006737.npy
./pose_data/CMU/54/54_27_poses.npy,20,220,006738.npy
./pose_data/humanact12/humanact12/P07G01R02F1098T1154A0102.npy,0,-1,006739.npy
./pose_data/KIT/1229/hand_through_hair_right_arm_03_poses.npy,0,75,006740.npy
./pose_data/Eyes_Japan_Dataset/hamada/jump-08-rope backward-hamada_poses.npy,129,329,006741.npy
./pose_data/Eyes_Japan_Dataset/kudo/jump-11-warmup-kudo_poses.npy,317,508,006742.npy
./pose_data/KIT/425/turn_left03_poses.npy,0,116,006743.npy
./pose_data/KIT/9/turn_left09_poses.npy,0,111,006744.npy
./pose_data/humanact12/humanact12/P04G02R02F0805T1048A1001.npy,0,-1,006745.npy
./pose_data/Eyes_Japan_Dataset/kanno/pose-17-one leg-kanno_poses.npy,23,223,006746.npy
./pose_data/humanact12/humanact12/P02G03R04F0518T0588A1101.npy,0,-1,006747.npy
./pose_data/ACCAD/Female1Running_c3d/C6 - stand to run backwards_poses.npy,0,150,006748.npy
./pose_data/SSM_synced/20160330_03333/jiggle_on_toes_poses.npy,0,160,006749.npy
./pose_data/Eyes_Japan_Dataset/ichige/gesture_etc-39-giant baba-ichige_poses.npy,161,361,006750.npy
./pose_data/Eyes_Japan_Dataset/kudo/jump-05-rope normal run-kudo_poses.npy,16,216,006751.npy
./pose_data/CMU/18_19_rory/18_04_poses.npy,0,68,006752.npy
./pose_data/MPI_mosh/50027/light_hopping_loose_poses.npy,0,123,006753.npy
./pose_data/BMLmovi/Subject_64_F_MoSh/Subject_64_F_9_poses.npy,27,200,006754.npy
./pose_data/BMLmovi/Subject_79_F_MoSh/Subject_79_F_4_poses.npy,0,133,006755.npy
./pose_data/CMU/114/114_10_poses.npy,15,215,006756.npy
./pose_data/BMLmovi/Subject_15_F_MoSh/Subject_15_F_8_poses.npy,1,201,006757.npy
